,Continent,Region,Origin,Female,Male
2033,Europe,Northern Europe,Sierra Leone,72713.0,62994.0
2034,Europe,Northern Europe,Singapore,165816.0,144639.0
2035,Europe,Northern Europe,Slovakia,129002.0,114131.0
2036,Europe,Northern Europe,Slovenia,11006.0,9174.0
2037,Europe,Northern Europe,Solomon Islands,1083.0,981.0
2038,Europe,Northern Europe,Somalia,540572.0,434826.0
2039,Europe,Northern Europe,South Africa,626816.0,573641.0
2040,Europe,Northern Europe,South Sudan,179.0,211.0
2041,Europe,Northern Europe,Spain,334019.0,273859.0
2042,Europe,Northern Europe,Sri Lanka,376576.0,432601.0
2043,Europe,Northern Europe,State of Palestine,13371.0,21281.0
2044,Europe,Northern Europe,Sudan,51221.0,68751.0
2045,Europe,Northern Europe,Suriname,1557.0,1136.0
2046,Europe,Northern Europe,Sweden,439521.0,365227.0
2047,Europe,Northern Europe,Switzerland,102864.0,76935.0
2048,Europe,Northern Europe,Syrian Arab Republic,210662.0,274997.0
2049,Europe,Northern Europe,Tajikistan,7510.0,7238.0
2050,Europe,Northern Europe,Thailand,384557.0,113756.0
2051,Europe,Northern Europe,Timor-Leste,4418.0,9202.0
2052,Europe,Northern Europe,Togo,4037.0,5991.0
2053,Europe,Northern Europe,Tonga,643.0,799.0
2054,Europe,Northern Europe,Trinidad and Tobago,100353.0,64017.0
2055,Europe,Northern Europe,Tunisia,21911.0,46511.0
2056,Europe,Northern Europe,Turkey,444559.0,545849.0
2057,Europe,Northern Europe,Turkmenistan,9245.0,7077.0
2058,Europe,Northern Europe,Turks and Caicos Islands,381.0,368.0
2059,Europe,Northern Europe,Tuvalu,3.0,3.0
2060,Europe,Northern Europe,Uganda,227698.0,225552.0
2061,Europe,Northern Europe,Ukraine,429744.0,407237.0
2062,Europe,Northern Europe,United Arab Emirates,26867.0,34474.0
2063,Europe,Northern Europe,United Kingdom,1157089.0,1228401.0
2064,Europe,Northern Europe,United Republic of Tanzania,133394.0,135250.0
2065,Europe,Northern Europe,United States Virgin Islands,467.0,426.0
2066,Europe,Northern Europe,United States of America,893446.0,813636.0
2067,Europe,Northern Europe,Uruguay,12796.0,12776.0
2068,Europe,Northern Europe,Uzbekistan,30935.0,28753.0
2069,Europe,Northern Europe,Vanuatu,498.0,378.0
2070,Europe,Northern Europe,Venezuela (Bolivarian Republic of),27494.0,23092.0
2071,Europe,Northern Europe,Viet Nam,240986.0,213456.0
2072,Europe,Southern Europe,Armenia,69355.0,63305.0
2073,Europe,Southern Europe,Aruba,110.0,137.0
2074,Europe,Southern Europe,Australia,174970.0,148129.0
2075,Europe,Southern Europe,Austria,162969.0,100678.0
2076,Europe,Southern Europe,Azerbaijan,5182.0,3470.0
2077,Europe,Southern Europe,Bahamas,600.0,480.0
2078,Europe,Southern Europe,Bahrain,358.0,481.0
2079,Europe,Southern Europe,Bangladesh,129437.0,383039.0
2080,Europe,Southern Europe,Barbados,320.0,302.0
2081,Europe,Southern Europe,Belarus,74728.0,68156.0
2082,Europe,Southern Europe,Belgium,275665.0,229015.0
2083,Europe,Southern Europe,Belize,206.0,186.0
2084,Europe,Southern Europe,Benin,5325.0,8492.0
2085,Europe,Southern Europe,Bermuda,13.0,27.0
2086,Europe,Southern Europe,Bhutan,87.0,151.0
2087,Europe,Southern Europe,Bolivia (Plurinational State of),404234.0,274905.0
2088,Europe,Southern Europe,Bosnia and Herzegovina,3043374.0,2733078.0
2089,Europe,Southern Europe,Botswana,117.0,121.0
2090,Europe,Southern Europe,Brazil,963248.0,586848.0
2091,Europe,Southern Europe,British Virgin Islands,23.0,13.0
2092,Europe,Southern Europe,Brunei Darussalam,132.0,122.0
2093,Europe,Southern Europe,Bulgaria,618224.0,486031.0
2094,Europe,Southern Europe,Burkina Faso,18121.0,38528.0
2095,Europe,Southern Europe,Burundi,3519.0,2673.0
2096,Europe,Southern Europe,Cabo Verde,221397.0,180106.0
2097,Europe,Southern Europe,Cambodia,2666.0,3209.0
2098,Europe,Southern Europe,Cameroon,34040.0,40287.0
2099,Europe,Southern Europe,Canada,172839.0,144106.0
2100,Europe,Southern Europe,Cayman Islands,26.0,16.0
2101,Europe,Southern Europe,Central African Republic,1653.0,1934.0
2102,Europe,Southern Europe,Chad,852.0,2025.0
2103,Europe,Southern Europe,Channel Islands,12.0,3.0
2104,Europe,Southern Europe,Chile,186240.0,160638.0
2105,Europe,Southern Europe,China,796397.0,769139.0
2106,Europe,Southern Europe,"China, Hong Kong SAR",473.0,343.0
2107,Europe,Southern Europe,"China, Macao SAR",7723.0,6104.0
2108,Europe,Southern Europe,Colombia,966114.0,659020.0
2109,Europe,Southern Europe,Comoros,144.0,255.0
2110,Europe,Southern Europe,Congo,20398.0,20883.0
2111,Europe,Southern Europe,Cook Islands,9.0,9.0
2112,Europe,Southern Europe,Costa Rica,12483.0,8971.0
2113,Europe,Southern Europe,Croatia,1341911.0,1151159.0
2114,Europe,Southern Europe,Cuba,421721.0,275954.0
2115,Europe,Southern Europe,Cyprus,104073.0,91219.0
2116,Europe,Southern Europe,Czechia,86448.0,36151.0
2117,Europe,Southern Europe,Côte d'Ivoire,54974.0,77406.0
2118,Europe,Southern Europe,Dem People's Republic of Korea,903.0,1613.0
2119,Europe,Southern Europe,Democratic Republic of the Congo,23889.0,26791.0
2120,Europe,Southern Europe,Denmark,54515.0,40784.0
2121,Europe,Southern Europe,Djibouti,355.0,328.0
2122,Europe,Southern Europe,Dominica,5316.0,2343.0
2123,Europe,Southern Europe,Dominican Republic,528615.0,281742.0
2124,Europe,Southern Europe,Ecuador,1175654.0,1000404.0
2125,Europe,Southern Europe,Egypt,260607.0,501916.0
2126,Europe,Southern Europe,El Salvador,61758.0,32215.0
2127,Europe,Southern Europe,Equatorial Guinea,65112.0,41953.0
2128,Europe,Southern Europe,Eritrea,36874.0,32874.0
2129,Europe,Southern Europe,Estonia,9845.0,3753.0
2130,Europe,Southern Europe,Eswatini,1176.0,1436.0
2131,Europe,Southern Europe,Ethiopia,105958.0,67736.0
2132,Europe,Southern Europe,Faroe Islands,9.0,1.0
2133,Europe,Southern Europe,Fiji,256.0,172.0
2134,Europe,Southern Europe,Finland,51258.0,30515.0
2135,Europe,Southern Europe,France,1430142.0,1130262.0
2136,Europe,Southern Europe,French Guiana,4.0,7.0
2137,Europe,Southern Europe,French Polynesia,44.0,45.0
2138,Europe,Southern Europe,Gabon,1794.0,3649.0
2139,Europe,Southern Europe,Gambia,18621.0,80445.0
2140,Europe,Southern Europe,Georgia,331710.0,243070.0
2141,Europe,Southern Europe,Germany,1779284.0,1483537.0
2142,Europe,Southern Europe,Ghana,121355.0,207260.0
2143,Europe,Southern Europe,Gibraltar,29.0,28.0
2144,Europe,Southern Europe,Greece,162263.0,154129.0
2145,Europe,Southern Europe,Greenland,16.0,20.0
2146,Europe,Southern Europe,Grenada,1773.0,1813.0
2147,Europe,Southern Europe,Guadeloupe,33.0,37.0
2148,Europe,Southern Europe,Guam,2.0,7.0
2149,Europe,Southern Europe,Guatemala,24120.0,14570.0
2150,Europe,Southern Europe,Guinea,31105.0,55024.0
2151,Europe,Southern Europe,Guinea-Bissau,70574.0,107809.0
2152,Europe,Southern Europe,Guyana,646.0,379.0
2153,Europe,Southern Europe,Haiti,3670.0,3084.0
2154,Europe,Southern Europe,Holy See,490.0,378.0
2155,Europe,Southern Europe,Honduras,107949.0,41292.0
2156,Europe,Southern Europe,Hungary,86142.0,39798.0
2157,Europe,Southern Europe,Iceland,3718.0,2853.0
2158,Europe,Southern Europe,India,322444.0,514916.0
2159,Europe,Southern Europe,Indonesia,18768.0,8741.0
2160,Europe,Southern Europe,Iran (Islamic Republic of),61386.0,83563.0
2161,Europe,Southern Europe,Iraq,25451.0,48902.0
2162,Europe,Southern Europe,Ireland,53613.0,45619.0
2163,Europe,Southern Europe,Isle of Man,28.0,38.0
2164,Europe,Southern Europe,Israel,20825.0,31282.0
2165,Europe,Southern Europe,Italy,270746.0,366159.0
2166,Europe,Southern Europe,Jamaica,2050.0,1532.0
2167,Europe,Southern Europe,Japan,66571.0,35664.0
2168,Europe,Southern Europe,Jordan,11225.0,35245.0
2169,Europe,Southern Europe,Kazakhstan,98367.0,75872.0
2170,Europe,Southern Europe,Kenya,15796.0,10111.0
2171,Europe,Southern Europe,Kiribati,52.0,17.0
2172,Europe,Southern Europe,Kuwait,2573.0,4061.0
2173,Europe,Southern Europe,Kyrgyzstan,6618.0,2467.0
2174,Europe,Southern Europe,Lao People's Democratic Republic,1479.0,1260.0
2175,Europe,Southern Europe,Latvia,20310.0,8448.0
2176,Europe,Southern Europe,Lebanon,31310.0,55378.0
2177,Europe,Southern Europe,Lesotho,61.0,54.0
2178,Europe,Southern Europe,Liberia,3349.0,10936.0
2179,Europe,Southern Europe,Libya,81049.0,80300.0
2180,Europe,Southern Europe,Liechtenstein,767.0,1320.0
2181,Europe,Southern Europe,Lithuania,52460.0,36356.0
2182,Europe,Southern Europe,Luxembourg,27641.0,24181.0
2183,Europe,Southern Europe,Madagascar,10213.0,4311.0
2184,Europe,Southern Europe,Malawi,1812.0,1222.0
2185,Europe,Southern Europe,Malaysia,3971.0,2923.0
2186,Europe,Southern Europe,Maldives,73.0,149.0
2187,Europe,Southern Europe,Mali,10212.0,90178.0
2188,Europe,Southern Europe,Malta,8717.0,3677.0
2189,Europe,Southern Europe,Marshall Islands,0.0,3.0
2190,Europe,Southern Europe,Mauritania,10324.0,34573.0
2191,Europe,Southern Europe,Mauritius,39813.0,29504.0
2192,Europe,Southern Europe,Mexico,164616.0,108381.0
2193,Europe,Southern Europe,Micronesia (Fed States of),403.0,404.0
2194,Europe,Southern Europe,Monaco,4077.0,3446.0
2195,Europe,Southern Europe,Mongolia,1841.0,868.0
2196,Europe,Southern Europe,Montenegro,334138.0,265632.0
2197,Europe,Southern Europe,Montserrat,149.0,133.0
2198,Europe,Southern Europe,Morocco,2318805.0,3306136.0
2199,Europe,Southern Europe,Mozambique,274137.0,239642.0
2200,Europe,Southern Europe,Myanmar,1484.0,1171.0
2201,Europe,Southern Europe,Namibia,590.0,487.0
2202,Europe,Southern Europe,Nauru,11.0,7.0
2203,Europe,Southern Europe,Nepal,9145.0,15352.0
2204,Europe,Southern Europe,Netherlands,212688.0,178930.0
2205,Europe,Southern Europe,New Zealand,7094.0,6070.0
2206,Europe,Southern Europe,Nicaragua,52775.0,19771.0
2207,Europe,Southern Europe,Niger,1352.0,4432.0
2208,Europe,Southern Europe,Nigeria,207787.0,230042.0
2209,Europe,Southern Europe,North Macedonia,479831.0,468447.0
2210,Europe,Southern Europe,Northern Mariana Islands,13.0,16.0
2211,Europe,Southern Europe,Norway,46525.0,41397.0
2212,Europe,Southern Europe,Oman,289.0,285.0
2213,Europe,Southern Europe,Pakistan,178983.0,540996.0
2214,Europe,Southern Europe,Palau,164.0,572.0
2215,Europe,Southern Europe,Panama,16696.0,11101.0
2216,Europe,Southern Europe,Papua New Guinea,550.0,373.0
2217,Europe,Southern Europe,Paraguay,163147.0,72240.0
2218,Europe,Southern Europe,Peru,752753.0,531932.0
2219,Europe,Southern Europe,Philippines,665654.0,363875.0
2220,Europe,Southern Europe,Poland,634660.0,308142.0
2221,Europe,Southern Europe,Portugal,314657.0,360284.0
2222,Europe,Southern Europe,Puerto Rico,33.0,34.0
2223,Europe,Southern Europe,Qatar,2695.0,2364.0
2224,Europe,Southern Europe,Republic of Korea,26386.0,19376.0
2225,Europe,Southern Europe,Republic of Moldova,520779.0,297580.0
2226,Europe,Southern Europe,Romania,3607603.0,2954669.0
2227,Europe,Southern Europe,Russian Federation,703875.0,344800.0
2228,Europe,Southern Europe,Rwanda,3207.0,3425.0
2229,Europe,Southern Europe,Réunion,9.0,10.0
2230,Europe,Southern Europe,Saint Helena,30.0,46.0
2231,Europe,Southern Europe,Saint Kitts and Nevis,43.0,24.0
2232,Europe,Southern Europe,Saint Lucia,192.0,188.0
2233,Europe,Southern Europe,Saint Pierre and Miquelon,11.0,89.0
2234,Europe,Southern Europe,Saint Vincent and the Grenadines,168.0,301.0
2235,Europe,Southern Europe,Samoa,1089.0,898.0
2236,Europe,Southern Europe,San Marino,9512.0,6592.0
2237,Europe,Southern Europe,Sao Tome and Principe,52933.0,42635.0
2238,Europe,Southern Europe,Saudi Arabia,4617.0,6004.0
2239,Europe,Southern Europe,Senegal,133454.0,558845.0
2240,Europe,Southern Europe,Serbia,531404.0,478025.0
2241,Europe,Southern Europe,Seychelles,4578.0,1276.0
2242,Europe,Southern Europe,Sierra Leone,5653.0,9654.0
2243,Europe,Southern Europe,Singapore,3838.0,2047.0
2244,Europe,Southern Europe,Slovakia,75160.0,42070.0
2245,Europe,Southern Europe,Slovenia,171498.0,106356.0
2246,Europe,Southern Europe,Solomon Islands,45.0,28.0
2247,Europe,Southern Europe,Somalia,43647.0,42898.0
2248,Europe,Southern Europe,South Africa,79695.0,67008.0
2249,Europe,Southern Europe,Spain,294874.0,174583.0
2250,Europe,Southern Europe,Sri Lanka,192886.0,237719.0
2251,Europe,Southern Europe,State of Palestine,4518.0,8551.0
2252,Europe,Southern Europe,Sudan,8345.0,18299.0
2253,Europe,Southern Europe,Suriname,787.0,481.0
2254,Europe,Southern Europe,Sweden,113219.0,78273.0
2255,Europe,Southern Europe,Switzerland,706873.0,615583.0
2256,Europe,Southern Europe,Syrian Arab Republic,46799.0,84503.0
2257,Europe,Southern Europe,Tajikistan,1082.0,506.0
2258,Europe,Southern Europe,Thailand,48464.0,9477.0
2259,Europe,Southern Europe,Timor-Leste,6770.0,5745.0
2260,Europe,Southern Europe,Togo,8590.0,15114.0
2261,Europe,Southern Europe,Tokelau,7.0,1.0
2262,Europe,Southern Europe,Tonga,82.0,30.0
2263,Europe,Southern Europe,Trinidad and Tobago,1357.0,644.0
2264,Europe,Southern Europe,Tunisia,229724.0,424720.0
2265,Europe,Southern Europe,Turkey,307117.0,271572.0
2266,Europe,Southern Europe,Turkmenistan,28137.0,33876.0
2267,Europe,Southern Europe,Tuvalu,340.0,390.0
2268,Europe,Southern Europe,Uganda,3589.0,2786.0
2269,Europe,Southern Europe,Ukraine,991407.0,457273.0
2270,Europe,Southern Europe,United Arab Emirates,1617.0,1944.0
2271,Europe,Southern Europe,United Kingdom,1137296.0,1000216.0
2272,Europe,Southern Europe,United Republic of Tanzania,6695.0,5487.0
2273,Europe,Southern Europe,United States Virgin Islands,33.0,18.0
2274,Europe,Southern Europe,United States of America,458434.0,369749.0
2275,Europe,Southern Europe,Uruguay,189624.0,188491.0
2276,Europe,Southern Europe,Uzbekistan,36195.0,23289.0
2277,Europe,Southern Europe,Vanuatu,86.0,258.0
2278,Europe,Southern Europe,Venezuela (Bolivarian Republic of),611736.0,503712.0
2279,Europe,Southern Europe,Viet Nam,18264.0,14716.0
2280,Europe,Western Europe,Armenia,103043.0,90461.0
2281,Europe,Western Europe,Aruba,7338.0,7690.0
2282,Europe,Western Europe,Australia,117340.0,113988.0
2283,Europe,Western Europe,Austria,1008134.0,948708.0
2284,Europe,Western Europe,Azerbaijan,57480.0,58930.0
2285,Europe,Western Europe,Bahamas,804.0,811.0
2286,Europe,Western Europe,Bahrain,1632.0,1750.0
2287,Europe,Western Europe,Bangladesh,41076.0,77493.0
2288,Europe,Western Europe,Barbados,763.0,816.0
2289,Europe,Western Europe,Belarus,100023.0,51996.0
2290,Europe,Western Europe,Belgium,954628.0,770939.0
2291,Europe,Western Europe,Belize,285.0,272.0
2292,Europe,Western Europe,Benin,62235.0,76708.0
2293,Europe,Western Europe,Bermuda,549.0,324.0
2294,Europe,Western Europe,Bhutan,1586.0,2408.0
2295,Europe,Western Europe,Bolivia (Plurinational State of),38960.0,29789.0
2296,Europe,Western Europe,"Bonaire, Sint Eustatius and Saba",14408.0,14039.0
2297,Europe,Western Europe,Bosnia and Herzegovina,1121653.0,1154038.0
2298,Europe,Western Europe,Botswana,1404.0,1315.0
2299,Europe,Western Europe,Brazil,576785.0,311979.0
2300,Europe,Western Europe,Brunei Darussalam,2122.0,2193.0
2301,Europe,Western Europe,Bulgaria,492881.0,470046.0
2302,Europe,Western Europe,Burkina Faso,28759.0,38084.0
2303,Europe,Western Europe,Burundi,28323.0,25297.0
2304,Europe,Western Europe,Cabo Verde,132271.0,112858.0
2305,Europe,Western Europe,Cambodia,262080.0,248898.0
2306,Europe,Western Europe,Cameroon,344482.0,268093.0
2307,Europe,Western Europe,Canada,222389.0,193817.0
2308,Europe,Western Europe,Central African Republic,49426.0,46354.0
2309,Europe,Western Europe,Chad,19323.0,24320.0
2310,Europe,Western Europe,Chile,138635.0,128263.0
2311,Europe,Western Europe,China,866418.0,717751.0
2312,Europe,Western Europe,"China, Hong Kong SAR",6183.0,5088.0
2313,Europe,Western Europe,"China, Macao SAR",286.0,256.0
2314,Europe,Western Europe,Colombia,247370.0,169157.0
2315,Europe,Western Europe,Comoros,107608.0,94215.0
2316,Europe,Western Europe,Congo,235244.0,247376.0
2317,Europe,Western Europe,Cook Islands,24.0,4.0
2318,Europe,Western Europe,Costa Rica,13104.0,9987.0
2319,Europe,Western Europe,Croatia,954585.0,917143.0
2320,Europe,Western Europe,Cuba,69404.0,51742.0
2321,Europe,Western Europe,Curaçao,196553.0,192841.0
2322,Europe,Western Europe,Cyprus,11249.0,12988.0
2323,Europe,Western Europe,Czechia,1289135.0,1036124.0
2324,Europe,Western Europe,Côte d'Ivoire,287876.0,250904.0
2325,Europe,Western Europe,Dem People's Republic of Korea,21429.0,14194.0
2326,Europe,Western Europe,Democratic Republic of the Congo,464887.0,440152.0
2327,Europe,Western Europe,Denmark,158658.0,118201.0
2328,Europe,Western Europe,Djibouti,20225.0,20278.0
2329,Europe,Western Europe,Dominica,22741.0,10567.0
2330,Europe,Western Europe,Dominican Republic,134823.0,59389.0
2331,Europe,Western Europe,Ecuador,72590.0,47023.0
2332,Europe,Western Europe,Egypt,166227.0,336487.0
2333,Europe,Western Europe,El Salvador,13074.0,9849.0
2334,Europe,Western Europe,Equatorial Guinea,3664.0,4120.0
2335,Europe,Western Europe,Eritrea,81854.0,112111.0
2336,Europe,Western Europe,Estonia,48103.0,26726.0
2337,Europe,Western Europe,Eswatini,767.0,498.0
2338,Europe,Western Europe,Ethiopia,137341.0,143508.0
2339,Europe,Western Europe,Faroe Islands,21.0,5.0
2340,Europe,Western Europe,Fiji,1091.0,809.0
2341,Europe,Western Europe,Finland,140073.0,57981.0
2342,Europe,Western Europe,France,1571065.0,1392367.0
2343,Europe,Western Europe,Gabon,59853.0,50141.0
2344,Europe,Western Europe,Gambia,13949.0,41863.0
2345,Europe,Western Europe,Georgia,83169.0,64992.0
2346,Europe,Western Europe,Germany,3159811.0,2575483.0
2347,Europe,Western Europe,Ghana,163341.0,186402.0
2348,Europe,Western Europe,Gibraltar,349.0,260.0
2349,Europe,Western Europe,Greece,1059446.0,1265697.0
2350,Europe,Western Europe,Greenland,69.0,15.0
2351,Europe,Western Europe,Grenada,333.0,254.0
2352,Europe,Western Europe,Guam,0.0,6.0
2353,Europe,Western Europe,Guatemala,27558.0,28216.0
2354,Europe,Western Europe,Guinea,93309.0,124989.0
2355,Europe,Western Europe,Guinea-Bissau,17070.0,24957.0
2356,Europe,Western Europe,Guyana,22288.0,13671.0
2357,Europe,Western Europe,Haiti,236046.0,175098.0
2358,Europe,Western Europe,Honduras,10665.0,6174.0
2359,Europe,Western Europe,Hungary,607551.0,659447.0
2360,Europe,Western Europe,Iceland,11337.0,10476.0
2361,Europe,Western Europe,India,427290.0,554438.0
2362,Europe,Western Europe,Indonesia,688147.0,564609.0
2363,Europe,Western Europe,Iran (Islamic Republic of),526976.0,720982.0
2364,Europe,Western Europe,Iraq,347158.0,565637.0
2365,Europe,Western Europe,Ireland,114349.0,108601.0
2366,Europe,Western Europe,Isle of Man,71.0,17.0
2367,Europe,Western Europe,Israel,95651.0,124599.0
2368,Europe,Western Europe,Italy,4022284.0,4974426.0
2369,Europe,Western Europe,Jamaica,15702.0,11354.0
2370,Europe,Western Europe,Japan,281084.0,179298.0
2371,Europe,Western Europe,Jordan,34262.0,69074.0
2372,Europe,Western Europe,Kazakhstan,2127927.0,1927408.0
2373,Europe,Western Europe,Kenya,71634.0,38751.0
2374,Europe,Western Europe,Kiribati,32.0,9.0
2375,Europe,Western Europe,Kuwait,7419.0,10668.0
2376,Europe,Western Europe,Kyrgyzstan,176503.0,150729.0
2377,Europe,Western Europe,Lao People's Democratic Republic,183094.0,176283.0
2378,Europe,Western Europe,Latvia,99913.0,70844.0
2379,Europe,Western Europe,Lebanon,328472.0,479644.0
2380,Europe,Western Europe,Lesotho,743.0,743.0
2381,Europe,Western Europe,Liberia,13127.0,28577.0
2382,Europe,Western Europe,Libya,22634.0,35459.0
2383,Europe,Western Europe,Liechtenstein,11304.0,7702.0
2384,Europe,Western Europe,Lithuania,150254.0,85839.0
2385,Europe,Western Europe,Luxembourg,134166.0,131084.0
2386,Europe,Western Europe,Madagascar,385177.0,239451.0
2387,Europe,Western Europe,Malawi,1737.0,1809.0
2388,Europe,Western Europe,Malaysia,45823.0,39321.0
2389,Europe,Western Europe,Maldives,132.0,351.0
2390,Europe,Western Europe,Mali,178033.0,280662.0
2391,Europe,Western Europe,Malta,8193.0,6721.0
2392,Europe,Western Europe,Mauritania,36842.0,76822.0
2393,Europe,Western Europe,Mauritius,206795.0,126101.0
2394,Europe,Western Europe,Mexico,130304.0,81254.0
2395,Europe,Western Europe,Micronesia (Fed States of),6.0,14.0
2396,Europe,Western Europe,Monaco,55155.0,51075.0
2397,Europe,Western Europe,Mongolia,14755.0,8291.0
2398,Europe,Western Europe,Montenegro,168863.0,177668.0
2399,Europe,Western Europe,Montserrat,38.0,15.0
2400,Europe,Western Europe,Morocco,4283569.0,4824574.0
2401,Europe,Western Europe,Mozambique,11475.0,9842.0
2402,Europe,Western Europe,Myanmar,7470.0,11165.0
2403,Europe,Western Europe,Namibia,2757.0,2214.0
2404,Europe,Western Europe,Nauru,6.0,0.0
2405,Europe,Western Europe,Nepal,22123.0,28557.0
2406,Europe,Western Europe,Netherlands,924333.0,961903.0
2407,Europe,Western Europe,New Zealand,31305.0,33007.0
2408,Europe,Western Europe,Nicaragua,11095.0,7695.0
2409,Europe,Western Europe,Niger,17859.0,24289.0
2410,Europe,Western Europe,Nigeria,102051.0,190888.0
2411,Europe,Western Europe,North Macedonia,514442.0,555524.0
2412,Europe,Western Europe,Norway,68840.0,50319.0
2413,Europe,Western Europe,Oman,1939.0,2213.0
2414,Europe,Western Europe,Pakistan,206340.0,380460.0
2415,Europe,Western Europe,Palau,6.0,0.0
2416,Europe,Western Europe,Panama,6649.0,4999.0
2417,Europe,Western Europe,Papua New Guinea,1440.0,1688.0
2418,Europe,Western Europe,Paraguay,19779.0,13935.0
2419,Europe,Western Europe,Peru,155114.0,90613.0
2420,Europe,Western Europe,Philippines,436499.0,155432.0
2421,Europe,Western Europe,Poland,5023624.0,4325770.0
2422,Europe,Western Europe,Portugal,3599500.0,3909111.0
2423,Europe,Western Europe,Puerto Rico,566.0,570.0
2424,Europe,Western Europe,Qatar,1044.0,1012.0
2425,Europe,Western Europe,Republic of Korea,225658.0,149469.0
2426,Europe,Western Europe,Republic of Moldova,80835.0,68484.0
2427,Europe,Western Europe,Romania,1937385.0,1857111.0
2428,Europe,Western Europe,Russian Federation,3395469.0,2513337.0
2429,Europe,Western Europe,Rwanda,54130.0,47430.0
2430,Europe,Western Europe,Saint Helena,13.0,4.0
2431,Europe,Western Europe,Saint Kitts and Nevis,334.0,202.0
2432,Europe,Western Europe,Saint Lucia,13775.0,6417.0
2433,Europe,Western Europe,Saint Vincent and the Grenadines,526.0,280.0
2434,Europe,Western Europe,Samoa,173.0,111.0
2435,Europe,Western Europe,San Marino,922.0,888.0
2436,Europe,Western Europe,Sao Tome and Principe,1866.0,1539.0
2437,Europe,Western Europe,Saudi Arabia,21012.0,27314.0
2438,Europe,Western Europe,Senegal,325524.0,427863.0
2439,Europe,Western Europe,Serbia,2045538.0,2188980.0
2440,Europe,Western Europe,Seychelles,4312.0,1909.0
2441,Europe,Western Europe,Sierra Leone,19301.0,44144.0
2442,Europe,Western Europe,Singapore,35461.0,26762.0
2443,Europe,Western Europe,Sint Maarten (Dutch part),70197.0,68871.0
2444,Europe,Western Europe,Slovakia,257874.0,192708.0
2445,Europe,Western Europe,Slovenia,181407.0,158623.0
2446,Europe,Western Europe,Solomon Islands,45.0,51.0
2447,Europe,Western Europe,Somalia,111473.0,150052.0
2448,Europe,Western Europe,South Africa,137824.0,117125.0
2449,Europe,Western Europe,South Sudan,18.0,62.0
2450,Europe,Western Europe,Spain,2207406.0,1960591.0
2451,Europe,Western Europe,Sri Lanka,376481.0,461442.0
2452,Europe,Western Europe,State of Palestine,4217.0,7122.0
2453,Europe,Western Europe,Sudan,25383.0,41336.0
2454,Europe,Western Europe,Suriname,750769.0,629486.0
2455,Europe,Western Europe,Sweden,183165.0,129703.0
2456,Europe,Western Europe,Switzerland,649951.0,507588.0
2457,Europe,Western Europe,Syrian Arab Republic,420871.0,680166.0
2458,Europe,Western Europe,Tajikistan,53512.0,54059.0
2459,Europe,Western Europe,Thailand,529805.0,140521.0
2460,Europe,Western Europe,Timor-Leste,0.0,44.0
2461,Europe,Western Europe,Togo,105071.0,136757.0
2462,Europe,Western Europe,Tonga,500.0,387.0
2463,Europe,Western Europe,Trinidad and Tobago,7544.0,4568.0
2464,Europe,Western Europe,Tunisia,1207423.0,1610302.0
2465,Europe,Western Europe,Turkey,7561043.0,8274998.0
2466,Europe,Western Europe,Turkmenistan,16347.0,13241.0
2467,Europe,Western Europe,Turks and Caicos Islands,22.0,23.0
2468,Europe,Western Europe,Tuvalu,50.0,24.0
2469,Europe,Western Europe,Uganda,15853.0,14630.0
2470,Europe,Western Europe,Ukraine,784076.0,511276.0
2471,Europe,Western Europe,United Arab Emirates,4909.0,5741.0
2472,Europe,Western Europe,United Kingdom,1141530.0,1315516.0
2473,Europe,Western Europe,United Republic of Tanzania,13928.0,13529.0
2474,Europe,Western Europe,United States Virgin Islands,7.0,22.0
2475,Europe,Western Europe,United States of America,797813.0,843193.0
2476,Europe,Western Europe,Uruguay,24315.0,21635.0
2477,Europe,Western Europe,Uzbekistan,107937.0,95110.0
2478,Europe,Western Europe,Vanuatu,2311.0,1073.0
2479,Europe,Western Europe,Venezuela (Bolivarian Republic of),72919.0,52012.0
2480,Europe,Western Europe,Viet Nam,848195.0,767711.0
2481,Oceania,Australia / New Zealand,Armenia,2941.0,2446.0
2482,Oceania,Australia / New Zealand,Aruba,116.0,142.0
2483,Oceania,Australia / New Zealand,Australia,182625.0,168349.0
2484,Oceania,Australia / New Zealand,Austria,51073.0,57979.0
2485,Oceania,Australia / New Zealand,Azerbaijan,1156.0,881.0
2486,Oceania,Australia / New Zealand,Bahamas,708.0,617.0
2487,Oceania,Australia / New Zealand,Bahrain,2864.0,3359.0
2488,Oceania,Australia / New Zealand,Bangladesh,60495.0,78753.0
2489,Oceania,Australia / New Zealand,Barbados,894.0,1108.0
2490,Oceania,Australia / New Zealand,Belarus,4389.0,3111.0
2491,Oceania,Australia / New Zealand,Belgium,15686.0,15789.0
2492,Oceania,Australia / New Zealand,Belize,137.0,138.0
2493,Oceania,Australia / New Zealand,Benin,112.0,224.0
2494,Oceania,Australia / New Zealand,Bermuda,1231.0,1225.0
2495,Oceania,Australia / New Zealand,Bhutan,7524.0,7871.0
2496,Oceania,Australia / New Zealand,Bolivia (Plurinational State of),2207.0,1997.0
2497,Oceania,Australia / New Zealand,Bosnia and Herzegovina,80926.0,81946.0
2498,Oceania,Australia / New Zealand,Botswana,2199.0,2319.0
2499,Oceania,Australia / New Zealand,Brazil,54716.0,50590.0
